call_method_id,array_id,median_intensity,ecotype_id,latitude,longitude,nativename,stockparent,firstname,surname,site,region,country
75,1697,,5901,49.4112,16.2815,DraIV 2-3,,Jirina,RelichovÃ¡,DraIV 2,Moravia,CZE
75,1702,,5902,49.4112,16.2815,DraIV 2-4,,Jirina,RelichovÃ¡,DraIV 2,Moravia,CZE
75,1661,,5904,49.4112,16.2815,DraIV 2-6,,Jirina,RelichovÃ¡,DraIV 2,Moravia,CZE
75,1667,,5905,49.4112,16.2815,DraIV 2-7,,Jirina,RelichovÃ¡,DraIV 2,Moravia,CZE
75,1675,,5906,49.4112,16.2815,DraIV 2-8,,Jirina,RelichovÃ¡,DraIV 2,Moravia,CZE
75,1735,,5915,49.4112,16.2815,DraIV 3-1,,Jirina,RelichovÃ¡,DraIV 3,Moravia,CZE
75,1676,,5924,49.4112,16.2815,DraIV 3-10,,Jirina,RelichovÃ¡,DraIV 3,Moravia,CZE
75,1687,,5926,49.4112,16.2815,DraIV 3-12,,Jirina,RelichovÃ¡,DraIV 3,Moravia,CZE
75,1693,,5927,49.4112,16.2815,DraIV 3-13,,Jirina,RelichovÃ¡,DraIV 3,Moravia,CZE
75,1744,,5916,49.4112,16.2815,DraIV 3-2,,Jirina,RelichovÃ¡,DraIV 3,Moravia,CZE
75,1686,,5919,49.4112,16.2815,DraIV 3-5,,Jirina,RelichovÃ¡,DraIV 3,Moravia,CZE
75,1703,,5920,49.4112,16.2815,DraIV 3-6,,Jirina,RelichovÃ¡,DraIV 3,Moravia,CZE
75,1663,,5921,49.4112,16.2815,DraIV 3-7,,Jirina,RelichovÃ¡,DraIV 3,Moravia,CZE
75,1734,,5922,49.4112,16.2815,DraIV 3-8,,Jirina,RelichovÃ¡,DraIV 3,Moravia,CZE
75,1669,,5923,49.4112,16.2815,DraIV 3-9,,Jirina,RelichovÃ¡,DraIV 3,Moravia,CZE
75,1670,,5932,49.4112,16.2815,DraIV 4-1,,Jirina,RelichovÃ¡,DraIV 4,Moravia,CZE
75,1677,,5933,49.4112,16.2815,DraIV 4-2,,Jirina,RelichovÃ¡,DraIV 4,Moravia,CZE
75,1683,,5934,49.4112,16.2815,DraIV 4-3,,Jirina,RelichovÃ¡,DraIV 4,Moravia,CZE
75,1688,,5935,49.4112,16.2815,DraIV 4-5,,Jirina,RelichovÃ¡,DraIV 4,Moravia,CZE
75,1704,,5938,49.4112,16.2815,DraIV 4-8,,Jirina,RelichovÃ¡,DraIV 4,Moravia,CZE
75,1664,,5939,49.4112,16.2815,DraIV 4-9,,Jirina,RelichovÃ¡,DraIV 4,Moravia,CZE
75,1749,,5940,49.4112,16.2815,DraIV 5-1,,Jirina,RelichovÃ¡,DraIV 5,Moravia,CZE
75,1700,,5948,49.4112,16.2815,DraIV 5-10,,Jirina,RelichovÃ¡,DraIV 5,Moravia,CZE
75,1679,,5953,49.4112,16.2815,DraIV 5-16,,Jirina,RelichovÃ¡,DraIV 5,Moravia,CZE
75,1690,,5955,49.4112,16.2815,DraIV 5-18,,Jirina,RelichovÃ¡,DraIV 5,Moravia,CZE
75,1754,,5956,49.4112,16.2815,DraIV 5-19,,Jirina,RelichovÃ¡,DraIV 5,Moravia,CZE
75,1705,,5959,49.4112,16.2815,DraIV 5-22,,Jirina,RelichovÃ¡,DraIV 5,Moravia,CZE
75,1672,,5961,49.4112,16.2815,DraIV 5-24,,Jirina,RelichovÃ¡,DraIV 5,Moravia,CZE
75,1680,,5963,49.4112,16.2815,DraIV 5-27,,Jirina,RelichovÃ¡,DraIV 5,Moravia,CZE
75,1671,,5942,49.4112,16.2815,DraIV 5-3,,Jirina,RelichovÃ¡,DraIV 5,Moravia,CZE
75,1695,,5966,49.4112,16.2815,DraIV 5-30,,Jirina,RelichovÃ¡,DraIV 5,Moravia,CZE
75,1706,,5968,49.4112,16.2815,DraIV 5-32,,Jirina,RelichovÃ¡,DraIV 5,Moravia,CZE
75,1665,,5969,49.4112,16.2815,DraIV 5-33,,Jirina,RelichovÃ¡,DraIV 5,Moravia,CZE
75,1673,,5970,49.4112,16.2815,DraIV 5-35,,Jirina,RelichovÃ¡,DraIV 5,Moravia,CZE
75,1678,,5943,49.4112,16.2815,DraIV 5-4,,Jirina,RelichovÃ¡,DraIV 5,Moravia,CZE
75,1689,,5945,49.4112,16.2815,DraIV 5-7,,Jirina,RelichovÃ¡,DraIV 5,Moravia,CZE
75,1694,,5946,49.4112,16.2815,DraIV 5-8,,Jirina,RelichovÃ¡,DraIV 5,Moravia,CZE
75,1681,,5972,49.4112,16.2815,DraIV 6-1,,Jirina,RelichovÃ¡,DraIV 6,Moravia,CZE
75,1717,,5982,49.4112,16.2815,DraIV 6-11,,Jirina,RelichovÃ¡,DraIV 6,Moravia,CZE
75,1746,,5983,49.4112,16.2815,DraIV 6-12,,Jirina,RelichovÃ¡,DraIV 6,Moravia,CZE
75,1722,,5984,49.4112,16.2815,DraIV 6-13,,Jirina,RelichovÃ¡,DraIV 6,Moravia,CZE
75,312,376,5987,49.4112,16.2815,DraIV 6-16,,Jirina,RelichovÃ¡,DraIV 6,Moravia,CZE
75,1707,,5988,49.4112,16.2815,DraIV 6-17,,Jirina,RelichovÃ¡,DraIV 6,Moravia,CZE
75,1747,,5990,49.4112,16.2815,DraIV 6-19,,Jirina,RelichovÃ¡,DraIV 6,Moravia,CZE
75,1712,,5991,49.4112,16.2815,DraIV 6-20,,Jirina,RelichovÃ¡,DraIV 6,Moravia,CZE
75,1713,,5992,49.4112,16.2815,DraIV 6-21,,Jirina,RelichovÃ¡,DraIV 6,Moravia,CZE
75,1718,,5993,49.4112,16.2815,DraIV 6-22,,Jirina,RelichovÃ¡,DraIV 6,Moravia,CZE
75,1723,,5994,49.4112,16.2815,DraIV 6-24,,Jirina,RelichovÃ¡,DraIV 6,Moravia,CZE
75,1748,,5996,49.4112,16.2815,DraIV 6-26,,Jirina,RelichovÃ¡,DraIV 6,Moravia,CZE
75,1725,,5997,49.4112,16.2815,DraIV 6-27,,Jirina,RelichovÃ¡,DraIV 6,Moravia,CZE
75,1729,,5998,49.4112,16.2815,DraIV 6-28,,Jirina,RelichovÃ¡,DraIV 6,Moravia,CZE
75,1708,,5999,49.4112,16.2815,DraIV 6-29,,Jirina,RelichovÃ¡,DraIV 6,Moravia,CZE
75,1738,,6003,49.4112,16.2815,DraIV 6-33,,Jirina,RelichovÃ¡,DraIV 6,Moravia,CZE
75,1714,,6004,49.4112,16.2815,DraIV 6-34,,Jirina,RelichovÃ¡,DraIV 6,Moravia,CZE
75,295,503,6005,49.4112,16.2815,DraIV 6-35,,Jirina,RelichovÃ¡,DraIV 6,Moravia,CZE
75,1726,,6007,49.4112,16.2815,DraIV 6-37,,Jirina,RelichovÃ¡,DraIV 6,Moravia,CZE
75,1696,,5975,49.4112,16.2815,DraIV 6-4,,Jirina,RelichovÃ¡,DraIV 6,Moravia,CZE
75,1710,,5979,49.4112,16.2815,DraIV 6-8,,Jirina,RelichovÃ¡,DraIV 6,Moravia,CZE
75,252,337,6008,49.1,16.2,Duk,,Jirina,RelichovÃ¡,Duk,Moravia,CZE
75,448,1049,7110,52.0333,5.66667,Ede-1,CS22532,Maarten,Koornneef,Ede,Western Europe,NED
75,649,360,9354,62.8762,18.1746,Eden 15,,Alison,Anastasio,Eden,N Sweden,SWE
75,648,482,9355,62.8762,18.1746,Eden 16,,Alison,Anastasio,Eden,N Sweden,SWE
75,647,335,9356,62.8762,18.1746,Eden 17,,Alison,Anastasio,Eden,N Sweden,SWE
75,83,806,6009,62.877,18.177,Eden-1,CS22572,Magnus,Nordborg,Eden,N Sweden,SWE
75,63,447,6913,62.877,18.177,Eden-2,CS22573,Magnus,Nordborg,Eden,N Sweden,SWE
75,564,682,8218,62.877,18.177,Eden-4,,Magnus,Nordborg,Eden,N Sweden,SWE
75,592,744,6010,62.877,18.177,Eden-5,,Magnus,Nordborg,Eden,N Sweden,SWE
75,591,680,6011,62.877,18.177,Eden-6,,Magnus,Nordborg,Eden,N Sweden,SWE
75,590,663,6012,62.877,18.177,Eden-7,,Magnus,Nordborg,Eden,N Sweden,SWE
75,589,637,6013,62.877,18.177,Eden-9,,Magnus,Nordborg,Eden,N Sweden,SWE
75,64,461,6914,55.9494,-3.16028,Edi-0,CS22657,Albert,Kranz,Edi,Northern Europe,UK
75,973,505,5819,55.9,-3.2,Edi-1,,Royal,Botanic Garden Edinburgh,Edinburgh-1,Northern Europe,UK
75,1299,325,5820,55.9,-3.3,Edi-2,,Eric,Holub,Edinburgh-2,Northern Europe,UK
75,903,207,9302,55.9681,-3.21833,Edinburgh-5,CS28962,James,Beck,Edinburgh,Scotland,UK
75,902,229,9305,55.9681,-3.21833,Edinburgh-8,CS28965,James,Beck,Edinburgh,Scotland,UK
75,646,363,9363,62.9147,18.4045,EdJ 2,,Alison,Anastasio,EdsÃ_ttersjÃ¶n,N Sweden,SWE
75,188,479,6016,62.9,18.4,Eds-1,,Magnus,Nordborg,Eds,N Sweden,SWE
75,588,484,6017,62.9,18.4,Eds-9,,Magnus,Nordborg,Eds,N Sweden,SWE
75,84,532,6915,50.3,6.3,Ei-2,CS22616,Albert,Kranz,Ei,Western Europe,GER
75,1049,441,7113,50.3,6.3,Ei-4,CS6690,Albert,Kranz,Ei,Western Europe,GER
75,1051,361,7116,51.4599,12.6327,Eil-0,CS6693,Albert,Kranz,Eil,Western Europe,GER
75,645,560,9367,57.6787,14.9981,EkN 3,,Alison,Anastasio,EksjÃ¶holm-Norra,C Sweden,SWE
75,680,343,9369,57.6781,14.9986,EkS 2,,Alison,Anastasio,EksjÃ¶holm-Sud,C Sweden,SWE
75,1270,1185,7117,51.5105,9.68253,El-0,CS6694,Albert,Kranz,El,Western Europe,GER
75,894,314,466,51.3,0.5,EM-134,,Eric,Holub,East Malling Research Station,England,UK
75,893,431,461,51.3,0.5,EM-183,,Eric,Holub,East Malling Research Station,England,UK
75,967,548,5736,51.3,0.5,Ema-1,,Eric,Holub,Ema,Northern Europe,UK
75,1055,588,7109,51.3,0.5,Ema-1,CS6923,Eric,Holub,Ema,Northern Europe,UK
75,181,615,8290,50,8.5,En-1,CS1137,Albert,Kranz,En,Western Europe,GER
75,1046,574,7121,50,8.5,En-T,CS6176,Albert,Kranz,En,Western Europe,GER
75,222,377,7123,50.1721,8.38912,Ep-0,CS6697,Albert,Kranz,Ep,Taunus Mountains,GER
75,379,851,7126,60.1997,24.5682,Es-0,CS6699,Albert,Kranz,Es,Northern Europe,FIN
75,223,248,7128,58.3,25.3,Est-0,CS6700,Albert,Kranz,Est,,RUS
75,146,268,6916,58.3,25.3,Est-1,CS22629,Albert,Kranz,Est,,RUS
75,85,423,6917,63.0165,18.3174,FÃ_b-2,CS22576,Magnus,Nordborg,FÃ_b,N Sweden,SWE
75,65,465,6918,63.0165,18.3174,FÃ_b-4,CS22577,Magnus,Nordborg,FÃ_b,N Sweden,SWE
75,644,478,9371,63.016,18.3175,FÃ_L 1,,Alison,Anastasio,FÃ_berget-Lower,N Sweden,SWE
75,643,542,9378,63.0165,18.3174,FÃ_U 4,,Alison,Anastasio,FÃ_berget-Upper,N Sweden,SWE
75,147,345,8215,40.5,-8.32,Fei-0,CS22645,Carlos,Alonso-Blanco,Fei,Southern Europe,POR
75,202,234,7139,50.5,8.0167,Fi-1,CS6705,Albert,Kranz,Fi,Western Europe,GER
75,253,395,8422,56.06,14.29,FjÃ_1-1,,Magnus,Nordborg,FjÃ_1,S Sweden,SWE
75,587,475,6019,56.06,14.29,FjÃ_1-2,,Magnus,Nordborg,FjÃ_1,S Sweden,SWE
75,609,543,6020,56.06,14.29,FjÃ_1-5,,Magnus,Nordborg,FjÃ_1,S Sweden,SWE
75,586,554,6021,56.06,14.29,FjÃ_2-4,,Magnus,Nordborg,FjÃ_2,S Sweden,SWE
75,608,659,6022,56.06,14.29,FjÃ_2-6,,Magnus,Nordborg,FjÃ_2,S Sweden,SWE
75,566,841,6023,55.7509,13.3712,Fly2-1,,Magnus,Nordborg,Fly2,S Sweden,SWE
75,585,723,6024,55.7509,13.3712,Fly2-2,,Magnus,Nordborg,Fly2,S Sweden,SWE
75,642,556,9380,55.7488,13.3742,FlyA 3,,Alison,Anastasio,Flyinge,S Sweden,SWE
75,971,744,5741,56.6,-4.1,For-2,,D.,Ratcliffe,Fortingall,Scotland,UK
75,1362,187,936,42.3853,-71.1173,FOR-5,,Kathleen,Donohue,FOR,New England,USA
75,449,534,7135,50.1102,8.6822,Fr-4,CS6710,Albert,Kranz,Fr,Western Europe,GER
75,369,476,5742,51.3,1.1,Frd-1,,Eric,Holub,Fordwich,England,UK
75,641,476,9381,55.8106,14.2091,Fri 1,,Alison,Anastasio,Frisaboda,S Sweden,SWE
75,640,535,9382,55.8106,14.2091,Fri 2,,Alison,Anastasio,Frisaboda,S Sweden,SWE
75,639,406,9383,55.8106,14.2091,Fri 3,,Alison,Anastasio,Frisaboda,S Sweden,SWE
75,638,367,9384,57.4104,15.5743,FrÃ¶ 1,,Alison,Anastasio,FrÃ¶reda StoregÃ¥rd,C Sweden,SWE
75,637,271,9385,57.4104,15.5743,FrÃ¶ 3,,Alison,Anastasio,FrÃ¶reda StoregÃ¥rd,C Sweden,SWE
75,66,579,6919,50.3,8,Ga-0,CS22634,Albert,Kranz,Ga,Western Europe,GER
75,401,613,7141,50.3,8,Ga-2,CS6715,Albert,Kranz,Ga,Western Europe,GER
75,696,224,1132,56.6167,16.65,GÃ¥rdby-17-198,,Jon,Ã…gren,GÃ¥rdby,S Sweden,SWE
75,254,194,8296,53.5,10.5,Gd-1,CS1185,Albert,Kranz,Gd,Western Europe,GER
75,255,292,8297,46.5,6.08,Ge-0,CS1187,Albert,Kranz,Ge,Western Europe,SUI
75,224,181,7145,46.5,6.08,Ge-1,CS6718,Albert,Kranz,Ge,Western Europe,SUI
75,402,938,7143,51.0167,5.86667,Gel-1,CS22533,Maarten,Koornneef,Gel,Western Europe,NED
75,225,557,7147,50.584,8.67825,Gie-0,CS6720,Albert,Kranz,Gie,Western Europe,GER
75,403,1094,7151,51.5338,9.9355,Go-0,CS6721,Albert,Kranz,GÃ¶,Western Europe,GER
75,1262,950,7152,51.5338,9.9355,Go-2,CS6722,Albert,Kranz,GÃ¶,Western Europe,GER
75,86,632,6920,51.5338,9.9355,Got-22,CS22609,Gerhard,RÃ¶bbelen,GÃ–T,Western Europe,GER
75,148,678,6921,51.5338,9.9355,Got-7,CS22608,Gerhard,RÃ¶bbelen,GÃ–T,Western Europe,GER
75,256,479,8300,47,15.5,Gr-1,CS1199,Albert,Kranz,Graz,,AUT
75,169,131,7158,47,15.5,Gr-5,CS6727,Albert,Kranz,Graz,,AUT
75,557,419,6025,62.6437,17.7339,Gro-3,,Magnus,Nordborg,Gro,N Sweden,SWE
75,636,313,9386,62.806,18.1896,GrÃ¶n 12,,Alison,Anastasio,GrÃ¶nsvik,N Sweden,SWE
75,635,271,9388,62.806,18.1896,GrÃ¶n 14,,Alison,Anastasio,GrÃ¶nsvik,N Sweden,SWE
75,584,791,6030,62.806,18.1896,GrÃ¶n-5,,Magnus,Nordborg,GrÃ¶n,N Sweden,SWE
75,1052,465,7149,50.3,8,Gu-0,CS6730,Albert,Kranz,Gu,Western Europe,GER
75,87,697,6922,50.3,8,Gu-0,CS22617,Albert,Kranz,Gu,Western Europe,GER
75,404,829,7150,50.3,8,Gu-1,CS6731,Albert,Kranz,Gu,Western Europe,GER
75,67,591,8214,49,2,Gy-0,CS22631,Albert,Kranz,Gy,Western Europe,FRA
75,182,578,7461,49,15,H55,CS923,Igor,Vizir,Relichova,,CZE
75,170,136,7163,52.3721,9.73569,Ha-0,CS6733,Albert,Kranz,Ha,Western Europe,GER
75,634,428,9390,57.3263,15.8979,Had 1,,Alison,Anastasio,Haddetorp,C Sweden,SWE
75,633,352,9391,57.3263,15.8979,Had 2,,Alison,Anastasio,Haddetorp,C Sweden,SWE
75,632,369,9392,57.3263,15.8979,Had 3,,Alison,Anastasio,Haddetorp,C Sweden,SWE
75,631,351,9399,55.4234,13.9905,Ham 1,,Alison,Anastasio,Hammar,S Sweden,SWE
75,1037,530,1366,59.7833,17.5833,Ham-10-239,,Jon,Ã…gren,Ham,C Sweden,SWE
75,1042,415,1360,59.7833,17.5833,Ham-2-228,,Jon,Ã…gren,Ham,C Sweden,SWE
75,709,533,1374,59.7833,17.5833,Ham-27-256,,Jon,Ã…gren,Ham,C Sweden,SWE
75,1043,353,1362,59.7833,17.5833,Ham-6-232,,Jon,Ã…gren,Ham,C Sweden,SWE
75,1038,549,1363,59.7833,17.5833,Ham-7-233,,Jon,Ã…gren,Ham,C Sweden,SWE
75,353,967,7164,55.675,12.5686,Hau-0,CS6734,Albert,Kranz,Hau,Northern Europe,DEN
75,676,590,9402,57.8765,14.8549,Hel 3,,Alison,Anastasio,Helgarp,C Sweden,SWE
75,691,254,1585,65.25,15.6,Hen-16-268,,Jon,Ã…gren,Hen,N Sweden,SWE
75,226,498,7166,51.25,5.9,Hey-1,CS22534,Maarten,Koornneef,Hey,Western Europe,NED
75,354,528,7169,54.4175,9.88682,Hh-0,CS6735,Albert,Kranz,Hh,Western Europe,GER
75,1138,392,8304,52,5,Hi-0,CS1227,Albert,Kranz,Hi,Western Europe,NED
75,945,532,5745,51,-1.5,Hil-1,,Eric,Holub,Hillier Arboretum,England,UK
75,1271,1140,7172,52.1444,9.37827,Hl-3,CS6904,Albert,Kranz,Hl,Western Europe,GER
75,171,162,7165,51.3472,8.28844,Hn-0,CS6739,Albert,Kranz,Hn,Western Europe,GER
75,259,322,8235,48.8,17.1,Hod,,Jirina,RelichovÃ¡,Hodonin,Moravia,CZE
75,1272,690,7168,,,Hodja-Obi-Garm,CS6178,Igor,Vizir,Hodja,Central Asia,TJK
75,630,342,9404,55.7491,13.399,HolA1 1,,Alison,Anastasio,Holmby,S Sweden,SWE
75,629,402,9405,55.7491,13.399,HolA1 2,,Alison,Anastasio,Holmby,S Sweden,SWE
75,628,353,9407,55.7491,13.399,HolA2 2,,Alison,Anastasio,Holmby,S Sweden,SWE
75,582,663,6035,56.1,13.74,Hov1-10,,Magnus,Nordborg,Hov1,S Sweden,SWE
75,583,1052,6034,56.1,13.74,Hov1-7,,Magnus,Nordborg,Hov1,S Sweden,SWE
75,189,582,8423,56.1,13.74,Hov2-1,,Magnus,Nordborg,Hov2,S Sweden,SWE
75,581,729,6036,56.1,13.74,Hov3-2,,Magnus,Nordborg,Hov3,S Sweden,SWE
75,580,598,6038,56.1,13.74,Hov3-5,,Magnus,Nordborg,Hov3,S Sweden,SWE
75,260,336,8306,56.1,13.74,Hov4-1,,Magnus,Nordborg,Hovdala,S Sweden,SWE
75,570,674,6039,56.1,13.74,Hovdala-2,,Torbjorn,Sall,Hovdala,S Sweden,SWE
75,614,427,8307,56.1,13.74,Hovdala-6,,Torbjorn,Sall,Hovdala,S Sweden,SWE
75,88,605,6923,51.4083,-0.6383,HR-10,CS22597,Mick,Crawley,HR,Northern Europe,UK
75,68,494,6924,51.4083,-0.6383,HR-5,CS22596,Mick,Crawley,HR,Northern Europe,UK
75,262,350,8310,52.24,9.44,Hs-0,CS1237,Albert,Kranz,Hannover (Hannover),Western Europe,GER
75,263,183,8236,49.33,15.76,HSm,,Jirina,RelichovÃ¡,Horni Smrcne,Moravia,CZE
75,949,302,5746,51.3,0.3,Igt-1,,Eric,Holub,Igtham,England,UK
75,264,244,8311,47.5,11.5,In-0,CS1239,Albert,Kranz,In,Western Europe,AUT
75,325,1261,8312,50.5,7.5,Is-0,CS1241,Albert,Kranz,Is,Western Europe,GER
75,1266,712,7176,50.5,7.5,Is-1,CS6906,Albert,Kranz,Is,Western Europe,GER
75,355,478,7181,50.927,11.587,Je-0,CS6742,Albert,Kranz,Je,Western Europe,GER
75,1289,702,7462,49,15,Je54,CS924,Igor,Vizir,Relichova,,CZE
75,439,592,91,43.6833,7.33333,JEA,,Valerie,Le Corre,JEA,Western Europe,FRA
75,1273,668,7423,49.2,16.6166,Jl-2,CS6744,Albert,Kranz,Br,Moravia,CZE
75,405,633,7424,49.2,16.6166,Jl-3,CS6745,Albert,Kranz,Br,Moravia,CZE
75,1274,644,7425,49.2,16.6166,Jl-4,CS6746,Albert,Kranz,Br,Moravia,CZE
75,326,781,8313,49,15,Jm-0,CS1259,Albert,Kranz,Jm,Eastern Europe,CZE
75,406,988,7178,49,15,Jm-1,CS6749,Albert,Kranz,Jm,Eastern Europe,CZE
75,265,212,8314,47,14,Ka-0,CS1267,Albert,Kranz,Ka,Western Europe,AUT
75,627,483,9408,56.047,13.9519,Kal 1,,Alison,Anastasio,Kalvaboda,S Sweden,SWE
75,69,509,8424,35,77,Kas-2,CS6751,Shauna,Somerville,Kas,South Asia,IND
75,190,577,8237,55.8,13.1,KÃ_vlinge-1,,Torbjorn,Sall,KÃ_vlinge,S Sweden,SWE
75,1428,394,1718,42.405,-85.398,KBS-Mac-15,,Diane,Byers,KBS-Mackay,Midwest,USA
75,1432,286,1719,42.405,-85.398,KBS-Mac-16,,Diane,Byers,KBS-Mackay,Midwest,USA
75,1414,469,1720,42.405,-85.398,KBS-Mac-17,,Diane,Byers,KBS-Mackay,Midwest,USA
75,1422,313,1722,42.405,-85.398,KBS-Mac-23,,Diane,Byers,KBS-Mackay,Midwest,USA
75,1425,313,1724,42.405,-85.398,KBS-Mac-28,,Diane,Byers,KBS-Mackay,Midwest,USA
75,1429,527,1726,42.405,-85.398,KBS-Mac-33,,Diane,Byers,KBS-Mackay,Midwest,USA
75,1419,330,1729,42.405,-85.398,KBS-Mac-41,,Diane,Byers,KBS-Mackay,Midwest,USA
75,1423,457,1730,42.405,-85.398,KBS-Mac-43,,Diane,Byers,KBS-Mackay,Midwest,USA
75,1427,282,1733,42.405,-85.398,KBS-Mac-53,,Diane,Byers,KBS-Mackay,Midwest,USA
75,1415,378,1736,42.405,-85.398,KBS-Mac-58,,Diane,Byers,KBS-Mackay,Midwest,USA
75,1424,548,1738,42.405,-85.398,KBS-Mac-64,,Diane,Byers,KBS-Mackay,Midwest,USA
75,1426,284,1740,42.405,-85.398,KBS-Mac-72,,Diane,Byers,KBS-Mackay,Midwest,USA
75,1514,439,1742,42.405,-85.398,KBS-Mac-73,,Diane,Byers,KBS-Mackay,Midwest,USA
75,1370,432,1743,42.405,-85.398,KBS-Mac-75,,Diane,Byers,KBS-Mackay,Midwest,USA
75,1416,340,1744,42.405,-85.398,KBS-Mac-76,,Diane,Byers,KBS-Mackay,Midwest,USA
75,1420,249,1745,42.405,-85.398,KBS-Mac-78,,Diane,Byers,KBS-Mackay,Midwest,USA
75,390,676,1716,42.405,-85.398,KBS-Mac-8,,Diane,Byers,KBS-Mackay,Midwest,USA
75,1515,813,1749,42.405,-85.398,KBS-Mac-88,,Diane,Byers,KBS-Mackay,Midwest,USA
75,1430,610,1750,42.405,-85.398,KBS-Mac-89,,Diane,Byers,KBS-Mackay,Midwest,USA
75,1434,509,1751,42.405,-85.398,KBS-Mac-91,,Diane,Byers,KBS-Mackay,Midwest,USA
75,1417,451,1752,42.405,-85.398,KBS-Mac-95,,Diane,Byers,KBS-Mackay,Midwest,USA
75,1421,399,1753,42.405,-85.398,KBS-Mac-96,,Diane,Byers,KBS-Mackay,Midwest,USA
75,407,978,7188,50.0667,8.5333,Kelsterbach-2,CS6102,Paul,Williams,Kelsterbach,Western Europe,GER
75,249,339,8420,50.0667,8.5333,Kelsterbach-4,CS6041,Paul,Williams,Kelsterbach,Western Europe,GER
75,1147,665,8238,51.15,0.4,Kent,,Magnus,Nordborg,Kent,,UK
75,1431,284,1782,42.184,-86.358,Ker-38,,Diane,Byers,Ker,Midwest,USA
75,675,451,9409,56.0573,14.302,Kia 1,,Alison,Anastasio,Kiaby,S Sweden,SWE
75,529,1062,7192,55.6395,-5.66364,Kil-0,CS6754,Albert,Kranz,Killean (Kil),,UK
75,70,539,6926,44.46,-85.37,Kin-0,CS22654,Albert,Kranz,Kin,Midwest,USA
75,530,1093,7194,50.95,6.9666,Kl-0,CS6756,Albert,Kranz,Kl,Western Europe,GER
75,509,345,7195,50.95,6.9666,Kl-1,CS6757,Albert,Kranz,Kl,Western Europe,GER
75,302,555,7199,50.95,6.9666,Kl-5,CS6761,Albert,Kranz,Kl,Western Europe,GER
75,450,770,7186,54.8969,23.8924,Kn-0,CS6762,Albert,Kranz,Kn,,LTU
75,191,566,6040,55.66,13.4,Kni-1,,Magnus,Nordborg,Kni1,S Sweden,SWE
75,89,628,6927,41.2816,-86.621,Kno-10,CS22566,Joy,Bergelson,Knox,Midwest,USA
75,337,812,6810,41.2816,-86.621,KNO-11,CS22411,Joy,Bergelson,Knox,Midwest,USA
75,71,370,6928,41.2816,-86.621,Kno-18,CS22567,Joy,Bergelson,Knox,Midwest,USA
75,1363,388,7717,41.273,-86.625,KNO1.37,,Megan,Dunning,Knox35,Midwest,USA
75,1364,343,7787,41.273,-86.625,KNO2.77,,Megan,Dunning,Knox35,Midwest,USA
75,266,213,8239,51,7,KÃ¶ln,CS6003,Paul,Williams,KÃ¶ln,,GER
75,90,580,6929,38.48,68.49,Kondara,CS22651,Igor,Vizir,Kondara,Central Asia,TJK
75,626,466,9410,57.2746,16.1494,Kor 1,,Alison,Anastasio,KorsvÃ_gen,C Sweden,SWE
75,625,444,9411,57.2746,16.1494,Kor 2,,Alison,Anastasio,KorsvÃ_gen,C Sweden,SWE
75,624,466,9412,57.2746,16.1494,Kor 3,,Alison,Anastasio,KorsvÃ_gen,C Sweden,SWE
75,623,414,9413,57.2746,16.1494,Kor 4,,Alison,Anastasio,KorsvÃ_gen,C Sweden,SWE
75,408,1194,7201,51.3317,6.55934,Kr-0,CS6764,Albert,Kranz,Kr,Western Europe,GER
75,409,771,7206,50.0742,8.96617,Kro-0,CS6766,Albert,Kranz,Kro,Western Europe,GER
75,410,917,7205,49.631,11.5722,Krot-2,CS3888,Thomas,Mitchell-Olds,Krot,Western Europe,GER
75,622,423,9416,57.7215,18.3837,Kru 3,,Alison,Anastasio,KrusmyntagÃ¥rden,S Sweden,SWE
75,1313,526,5749,54.6,-3.1,Ksk-1,,Eric,Holub,Keswick,England,UK
75,1311,342,5750,54.6,-3.1,Ksk-2,,Eric,Holub,Keswick,England,UK
75,267,271,8240,55.705,13.196,Kulturen-1,,Torbjorn,Sall,Kulturen,S Sweden,SWE
75,674,327,9418,57.2164,18.154,Kva 2,,Alison,Anastasio,KvarnÃ¥kershamn,S Sweden,SWE
75,1357,224,827,38.0786,-84.473,KYF-21,,Kathleen,Donohue,KYF,Midwest,USA
75,958,479,5751,57.3,-5.7,Kyl-1,,Eric,Holub,Kyle of Localsh,Scotland,UK
75,91,474,6930,49.5,73.1,Kz-1,CS22606,Ihsan,Al-Shehbaz,KZ,Central Asia,KAZ
75,113,473,6931,49.5,73.1,Kz-9,CS22607,Ihsan,Al-Shehbaz,KZ,Central Asia,KAZ
75,1371,266,1799,41.847,-86.67,L-R-12,,Diane,Byers,L-R,Midwest,USA
75,532,809,7210,52.7333,15.2333,La-1,CS6767,Albert,Kranz,La,Western Europe,POL
75,318,560,94,47.7,6.81667,LAC-3,,Valerie,Le Corre,LAC,Western Europe,FRA
75,1074,1239,96,47.7,6.81667,LAC-5,,Valerie,Le Corre,LAC,Western Europe,FRA
75,673,542,9419,58.1834,15.0062,Lag 1,,Alison,Anastasio,Lagnebrunne,C Sweden,SWE
75,500,165,9104,41.8296,46.2831,Lag1-6,CS22742,James,Beck,Lagodechi,,GEO
75,621,617,9421,55.9745,14.3997,Lan 1,,Alison,Anastasio,LandÃ¶n,S Sweden,SWE
75,1322,458,5752,55.7,-3.8,Lan-1,,D.,Ratcliffe,Lanark,Scotland,UK
